ID,Date,Bench,DiaryNumber,CaseNumber,JudgementBy,URL
5f5735e193fddc044aa33018,12-03-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",34506 / 2012,C.A. No.-000251-000256 / 2015,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2012/34506/34506_2012_Judgement_12-Mar-2019.pdf
5f5735e293fddc044aa33019,29-01-2019 ,"HON'BLE MR. JUSTICE ASHOK BHUSHAN, HON'BLE MR. JUSTICE K.M. JOSEPH",34551 / 2015,Crl.A. No.-000171-000171 / 2019,HON'BLE MR. JUSTICE ASHOK BHUSHAN,/supremecourt/2015/34551/34551_2015_Judgement_29-Jan-2019.pdf
5f5735e393fddc044aa3301a,25-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",34786 / 2017,Crl.A. No.-000519-000519 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2017/34786/34786_2017_6_1501_13254_Judgement_25-Mar-2019.pdf
5f5735e493fddc044aa3301b,01-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDIRA BANERJEE",34968 / 2018,C.A. No.-002411-002411 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/34968/34968_2018_Judgement_01-Mar-2019.pdf
5f5735e593fddc044aa3301c,20-02-2019 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE VINEET SARAN",35085 / 2014,C.A. No.-001799-001800 / 2019,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2014/35085/35085_2014_6_1_12556_Judgement_20-Feb-2019.pdf
5f5735e693fddc044aa3301d,14-02-2019 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE VINEET SARAN",35198 / 2017,Crl.A. No.-000267-000267 / 2019,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2017/35198/35198_2017_Judgement_14-Feb-2019.pdf
5f5735e693fddc044aa3301e,28-02-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",35323 / 2018,C.A. No.-002394-002394 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/35323/35323_2018_Judgement_28-Feb-2019.pdf
5f5735e793fddc044aa3301f,05-02-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",35354 / 2017,C.A. No.-001467-001467 / 2019,HON'BLE MR. JUSTICE M.R. SHAH,/supremecourt/2017/35354/35354_2017_Judgement_05-Feb-2019.pdf
5f5735e893fddc044aa33020,14-03-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",35624 / 2018,C.A. No.-003048-003048 / 2019,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2018/35624/35624_2018_Judgement_14-Mar-2019.pdf
5f5735e993fddc044aa33021,22-01-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",35636 / 2012,C.A. No.-000898-000900 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2012/35636/35636_2012_Judgement_22-Jan-2019.pdf
5f5735ea93fddc044aa33022,26-02-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",35666 / 2014,Crl.A. No.-000389-000389 / 2019,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2014/35666/35666_2014_Judgement_26-Feb-2019.pdf
5f5735eb93fddc044aa33023,14-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",35684 / 2010,C.A. No.-003030-003044 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2010/35684/35684_2010_Judgement_14-Mar-2019.pdf
5f5735ec93fddc044aa33024,29-03-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",35821 / 2008,Crl.A. No.-000712-000712 / 2009,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2008/35821/35821_2008_Judgement_29-Mar-2019.pdf
5f5735ed93fddc044aa33025,25-02-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",35938 / 2018,Crl.A. No.-000180-000180 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2018/35938/35938_2018_Judgement_25-Feb-2019.pdf
5f5735ee93fddc044aa33026,24-01-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",35940 / 2010,Crl.A. No.-000096-000097 / 2011,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2010/35940/35940_2010_Judgement_24-Jan-2019.pdf
5f5735ee93fddc044aa33027,28-02-2019 ,"HON'BLE THE CHIEF JUSTICE RANJAN GOGOI, HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE SANJIV KHANNA",36291 / 2013,C.A. No.-011311-011311 / 2013,HON'BLE MR. JUSTICE SANJIV KHANNA,/supremecourt/2013/36291/36291_2013_Judgement_28-Feb-2019.pdf
5f5735ef93fddc044aa33028,28-01-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",36359 / 2017,C.A. No.-001248-001248 / 2019,,/supremecourt_vernacular/2017/36359/36359_2017_9_48_11829_Judgement_28-Jan-2019_BEN.pdf
5f5735f093fddc044aa33029,29-03-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",36396 / 2008,Crl.A. No.-001550-001550 / 2011,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2008/36396/36396_2008_Judgement_29-Mar-2019.pdf
5f5735f193fddc044aa3302a,22-01-2019 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE S. ABDUL NAZEER, HON'BLE MR. JUSTICE M.R. SHAH",36547 / 2016,C.A. No.-000937-000937 / 2019,HON'BLE MR. JUSTICE M.R. SHAH,/supremecourt/2016/36547/36547_2016_Judgement_22-Jan-2019.pdf
5f5735f293fddc044aa3302b,23-01-2019 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE NAVIN SINHA",36628 / 2018,C.A. No.-001049-001049 / 2019,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2018/36628/36628_2018_Judgement_23-Jan-2019.pdf
5f5735f393fddc044aa3302c,01-03-2019 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL",36731 / 2010,C.A. No.-010373-010374 / 2010,HON'BLE MR. JUSTICE A.K. SIKRI,/supremecourt/2010/36731/36731_2010_Judgement_01-Mar-2019.pdf
5f5735f493fddc044aa3302d,21-02-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",36916 / 2018,W.P.(C) No.-001247 / 2018,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/36916/36916_2018_Judgement_21-Feb-2019.pdf
5f5735f593fddc044aa3302e,12-02-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",37007 / 2014,C.A. No.-004262-004263 / 2015,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2014/37007/37007_2014_Judgement_12-Feb-2019.pdf
5f5735f593fddc044aa3302f,07-01-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE R. SUBHASH REDDY",37032 / 2015,C.A. No.-000120-000120 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2015/37032/37032_2015_Judgement_07-Jan-2019.pdf
5f5735f693fddc044aa33030,01-02-2019 ,"HON'BLE MR. JUSTICE SANJAY KISHAN KAUL, HON'BLE MS. JUSTICE INDIRA BANERJEE",37130 / 2018,C.A. No.-001392-001392 / 2019,HON'BLE MS. JUSTICE INDIRA BANERJEE,/supremecourt/2018/37130/37130_2018_Judgement_01-Feb-2019.pdf
5f5735f793fddc044aa33031,26-02-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",37288 / 2018,Crl.A. No.-000390-000390 / 2019,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2018/37288/37288_2018_Judgement_26-Feb-2019.pdf
5f5735f893fddc044aa33032,20-02-2019 ,"HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE MR. JUSTICE AJAY RASTOGI",37487 / 2017,SLP(C) No.-000540 / 2018,HON'BLE MR. JUSTICE A.M. KHANWILKAR,/supremecourt/2017/37487/37487_2017_Judgement_20-Feb-2019.pdf
5f5735f993fddc044aa33033,05-03-2019 ,"HON'BLE MR. JUSTICE ASHOK BHUSHAN, HON'BLE MR. JUSTICE K.M. JOSEPH",37601 / 2014,Crl.A. No.-000286-000288 / 2019,HON'BLE MR. JUSTICE ASHOK BHUSHAN,/supremecourt/2014/37601/37601_2014_Judgement_05-Mar-2019.pdf
5f5735fa93fddc044aa33034,29-01-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",37786 / 2018,Crl.A. No.-000176-000176 / 2019,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2018/37786/37786_2018_Judgement_29-Jan-2019.pdf
5f5735fb93fddc044aa33035,01-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",37897 / 2013,C.A. No.-009721-009721 / 2014,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2013/37897/37897_2013_Judgement_01-Mar-2019.pdf
5f5735fc93fddc044aa33036,05-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",37907 / 2013,C.A. No.-009384-009384 / 2014,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2013/37907/37907_2013_Judgement_05-Mar-2019.pdf
5f5735fd93fddc044aa33037,15-03-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",38012 / 2018,Crl.A. No.-000509-000509 / 2019,HON'BLE MR. JUSTICE DINESH MAHESHWARI,/supremecourt/2018/38012/38012_2018_Judgement_15-Mar-2019.pdf
5f5735fd93fddc044aa33038,25-01-2019 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE VINEET SARAN",38298 / 2017,C.A. No.-001128-001128 / 2019,,/supremecourt_vernacular/2017/38298/38298_2017_6_42_11737_Judgement_25-Jan-2019_HIN.pdf
5f5735fe93fddc044aa33039,25-02-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",38493 / 2011,C.A. No.-002012-002012 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2011/38493/38493_2011_Judgement_25-Feb-2019.pdf
5f5735ff93fddc044aa3303a,07-01-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE R. SUBHASH REDDY",38535 / 2018,C.A. No.-000126-000156 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2018/38535/38535_2018_Judgement_07-Jan-2019.pdf
5f57360093fddc044aa3303b,05-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",38572 / 2018,C.A. No.-002463-002463 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/38572/38572_2018_Judgement_05-Mar-2019.pdf
5f57360193fddc044aa3303c,08-02-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",38691 / 2018,MA-002867-002868 / 2018,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2018/38691/38691_2018_Judgement_08-Feb-2019.pdf
5f57360293fddc044aa3303d,25-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",38734 / 2018,C.A. No.-000259 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/38734/38734_2018_Judgement_25-Mar-2019.pdf
5f57360393fddc044aa3303e,15-01-2019 ,"HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE MR. JUSTICE AJAY RASTOGI",38905 / 2016,C.A. No.-000817-000818 / 2019,,/supremecourt_vernacular/2016/38905/38905_2016_10_15_11458_Judgement_15-Jan-2019_HIN.pdf
5f57360493fddc044aa3303f,01-03-2019 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL",39068 / 2011,C.A. No.-002432-002432 / 2019,HON'BLE MR. JUSTICE A.K. SIKRI,/supremecourt/2011/39068/39068_2011_Judgement_01-Mar-2019.pdf
5f57360493fddc044aa33040,04-02-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",39153 / 2012,Crl.A. No.-001589-001589 / 2018,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2012/39153/39153_2012_Judgement_04-Feb-2019.pdf
5f57360593fddc044aa33041,27-02-2019 ,"HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL",39310 / 2018,C.A. No.-001766 / 2019,HON'BLE MR. JUSTICE ROHINTON FALI NARIMAN,/supremecourt/2018/39310/39310_2018_Judgement_27-Feb-2019.pdf
5f57360693fddc044aa33042,15-02-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",39319 / 2018,Crl.A. No.-000238-000238 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/39319/39319_2018_Judgement_15-Feb-2019.pdf
5f57360793fddc044aa33043,12-03-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",39448 / 2015,C.A. No.-002918-002921 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2015/39448/39448_2015_Judgement_12-Mar-2019.pdf
5f57360893fddc044aa33044,08-02-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",39707 / 2015,Crl.A. No.-000234-000234 / 2019,HON'BLE MR. JUSTICE DINESH MAHESHWARI,/supremecourt/2015/39707/39707_2015_Judgement_08-Feb-2019.pdf
5f57360993fddc044aa33045,27-02-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",39913 / 2016,C.A. No.-002361-002361 / 2019,HON'BLE MR. JUSTICE R. SUBHASH REDDY,/supremecourt/2016/39913/39913_2016_Judgement_27-Feb-2019.pdf
5f57360a93fddc044aa33046,08-01-2019 ,"HON'BLE MR. JUSTICE SANJAY KISHAN KAUL, HON'BLE MR. JUSTICE K.M. JOSEPH",40089 / 2018,W.P.(C) No.-001309 / 2018,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,/supremecourt/2018/40089/40089_2018_Judgement_08-Jan-2019.pdf
5f57360b93fddc044aa33047,26-02-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MR. JUSTICE HEMANT GUPTA",40125 / 2018,C.A. No.-002285-002330 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/40125/40125_2018_Judgement_26-Feb-2019.pdf
5f57360b93fddc044aa33048,13-02-2019 ,"HON'BLE THE CHIEF JUSTICE, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL, HON'BLE MR. JUSTICE DEEPAK GUPTA",40223 / 2018,Crl.A. No.-000264-000264 / 2019,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,/supremecourt/2018/40223/40223_2018_Judgement_13-Feb-2019.pdf
5f57360c93fddc044aa33049,08-01-2019 ,"HON'BLE MR. JUSTICE SANJAY KISHAN KAUL, HON'BLE MR. JUSTICE K.M. JOSEPH",40234 / 2018,W.P.(C) No.-001315 / 2018,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,/supremecourt//2018/2018__Judgement_08-Jan-2019.pdf
5f57360d93fddc044aa3304a,11-03-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",40283 / 2016,Crl.A. No.-000465-000465 / 2019,HON'BLE MR. JUSTICE R. SUBHASH REDDY,/supremecourt/2016/40283/40283_2016_Judgement_11-Mar-2019.pdf
5f57360e93fddc044aa3304b,08-02-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",40430 / 2015,C.A. No.-001575-001575 / 2019,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2015/40430/40430_2015_Judgement_08-Feb-2019.pdf
5f57360f93fddc044aa3304c,29-03-2019 ,"HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE MR. JUSTICE AJAY RASTOGI",40491 / 2017,C.A. No.-003304-003304 / 2019,HON'BLE MR. JUSTICE AJAY RASTOGI,/supremecourt//2017/2017__Judgement_29-Mar-2019.pdf
5f57361093fddc044aa3304d,07-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MR. JUSTICE M.R. SHAH",40770 / 2018,C.A. No.-002553-002553 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/40770/40770_2018_Judgement_07-Mar-2019.pdf
5f57361193fddc044aa3304e,15-02-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",40791 / 2018,C.A. No.-001701-001701 / 2019,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2018/40791/40791_2018_Judgement_15-Feb-2019.pdf
5f57361293fddc044aa3304f,03-01-2019 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE S. ABDUL NAZEER",40835 / 2016,W.P.(C) No.-001107 / 2017,HON'BLE MR. JUSTICE A.K. SIKRI,/supremecourt/2016/40835/40835_2016_Judgement_03-Jan-2019.pdf
5f57361293fddc044aa33050,26-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",40910 / 2011,C.A. No.-003211-003211 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2011/40910/40910_2011_Judgement_26-Mar-2019.pdf
5f57361393fddc044aa33051,13-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",40926 / 2018,Crl.A. No.-000485-000485 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/40926/40926_2018_Judgement_13-Mar-2019.pdf
5f57361493fddc044aa33052,14-02-2019 ,"HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE MR. JUSTICE AJAY RASTOGI",41026 / 2018,C.A. No.-001665-001665 / 2019,HON'BLE MR. JUSTICE A.M. KHANWILKAR,/supremecourt/2018/41026/41026_2018_Judgement_14-Feb-2019.pdf
5f57361593fddc044aa33053,14-03-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",41315 / 2013,C.A. No.-003024-003024 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2013/41315/41315_2013_Judgement_14-Mar-2019.pdf
5f57361693fddc044aa33054,17-01-2019 ,"HON'BLE THE CHIEF JUSTICE, HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE R. SUBHASH REDDY",41383 / 2016,C.A. No.-000842-000843 / 2019,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2016/41383/41383_2016_Judgement_17-Jan-2019.pdf
5f57361793fddc044aa33055,07-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",41567 / 2014,C.A. No.-002568-002568 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2014/41567/41567_2014_Judgement_07-Mar-2019.pdf
5f57361893fddc044aa33056,15-03-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",41829 / 2018,C.A. No.-003150-003150 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/41829/41829_2018_Judgement_15-Mar-2019.pdf
5f57361993fddc044aa33057,28-01-2019 ,"HON'BLE MRS. JUSTICE R. BANUMATHI, HON'BLE MR. JUSTICE R. SUBHASH REDDY",41840 / 2018,Crl.A. No.-000164-000165 / 2019,HON'BLE MRS. JUSTICE R. BANUMATHI,/supremecourt/2018/41840/41840_2018_Judgement_28-Jan-2019.pdf
5f57361a93fddc044aa33058,08-01-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE SANJAY KISHAN KAUL",42160 / 2017,C.A. No.-000180-000186 / 2019,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,/supremecourt/2017/42160/42160_2017_Judgement_08-Jan-2019.pdf
5f57361a93fddc044aa33059,15-03-2019 ,"HON'BLE MR. JUSTICE ASHOK BHUSHAN, HON'BLE MR. JUSTICE K.M. JOSEPH",42358 / 2017,C.A. No.-002424-002424 / 2019,HON'BLE MR. JUSTICE ASHOK BHUSHAN,/supremecourt/2017/42358/42358_2017_Judgement_15-Mar-2019.pdf
5f57361b93fddc044aa3305a,06-03-2019 ,"HON'BLE MR. JUSTICE NAVIN SINHA, HON'BLE MR. JUSTICE M.R. SHAH",42470 / 2016,C.A. No.-000957-000957 / 2017,HON'BLE MR. JUSTICE M.R. SHAH,/supremecourt/2016/42470/42470_2016_Judgement_06-Mar-2019.pdf
5f57361c93fddc044aa3305b,20-02-2019 ,"HON'BLE MR. JUSTICE A.M. KHANWILKAR, HON'BLE MR. JUSTICE AJAY RASTOGI",42537 / 2018,SLP(C) No.-005493 / 2019,HON'BLE MR. JUSTICE A.M. KHANWILKAR,/supremecourt//2018/2018__Judgement_20-Feb-2019.pdf
5f57361d93fddc044aa3305c,29-03-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",42662 / 2015,C.A. No.-003290-003290 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2015/42662/42662_2015_Judgement_29-Mar-2019.pdf
5f57361e93fddc044aa3305d,29-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",43379 / 2018,C.A. No.-012251 / 2018,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/43379/43379_2018_Judgement_29-Mar-2019.pdf
5f57361f93fddc044aa3305e,15-02-2019 ,"HON'BLE MR. JUSTICE A.K. SIKRI, HON'BLE MR. JUSTICE S. ABDUL NAZEER",43592 / 2018,C.A. No.-001684-001686 / 2019,HON'BLE MR. JUSTICE A.K. SIKRI,/supremecourt/2018/43592/43592_2018_Judgement_15-Feb-2019.pdf
5f57362093fddc044aa3305f,07-01-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE R. SUBHASH REDDY",44339 / 2018,Crl.A. No.-000021-000021 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2018/44339/44339_2018_Judgement_07-Jan-2019.pdf
5f57362193fddc044aa33060,01-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",44519 / 2018,C.A. No.-002431-002431 / 2019,HON'BLE DR. JUSTICE D.Y. CHANDRACHUD,/supremecourt/2018/44519/44519_2018_Judgement_01-Mar-2019.pdf
5f57362193fddc044aa33061,06-03-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE SANJIV KHANNA",44646 / 2018,C.A. No.-002525-002525 / 2019,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2018/44646/44646_2018_Judgement_06-Mar-2019.pdf
5f57362293fddc044aa33062,08-02-2019 ,"HON'BLE MR. JUSTICE UDAY UMESH LALIT, HON'BLE MS. JUSTICE INDU MALHOTRA",45393 / 2018,SLP(C) No.-004354-004358 / 2019,HON'BLE MR. JUSTICE UDAY UMESH LALIT,/supremecourt/2018/45393/45393_2018_Judgement_08-Feb-2019.pdf
5f57362393fddc044aa33063,14-02-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE L. NAGESWARA RAO",45442 / 2018,Crl.A. No.-000266-000266 / 2019,HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE,/supremecourt/2018/45442/45442_2018_Judgement_14-Feb-2019.pdf
5f57362493fddc044aa33064,14-03-2019 ,"HON'BLE DR. JUSTICE D.Y. CHANDRACHUD, HON'BLE MR. JUSTICE HEMANT GUPTA",45454 / 2018,Crl.A. No.-000456-000456 / 2019,HON'BLE MR. JUSTICE HEMANT GUPTA,/supremecourt/2018/45454/45454_2018_Judgement_14-Mar-2019.pdf
5f57362593fddc044aa33065,01-02-2019 ,"HON'BLE MR. JUSTICE L. NAGESWARA RAO, HON'BLE MR. JUSTICE M.R. SHAH",46463 / 2018,C.A. No.-001393-001393 / 2019,HON'BLE MR. JUSTICE L. NAGESWARA RAO,/supremecourt/2018/46463/46463_2018_Judgement_01-Feb-2019.pdf
5f57362693fddc044aa33066,06-03-2019 ,"HON'BLE MR. JUSTICE ABHAY MANOHAR SAPRE, HON'BLE MR. JUSTICE DINESH MAHESHWARI",47018 / 2018,C.A. No.-002523-002523 / 2019,HON'BLE MR. JUSTICE DINESH MAHESHWARI,/supremecourt/2018/47018/47018_2018_Judgement_06-Mar-2019.pdf
5f57362793fddc044aa33067,25-02-2019 ,"HON'BLE MR. JUSTICE ASHOK BHUSHAN, HON'BLE MR. JUSTICE K.M. JOSEPH",47602 / 2018,C.A. No.-002017-002020 / 2019,HON'BLE MR. JUSTICE ASHOK BHUSHAN,/supremecourt/2018/47602/47602_2018_Judgement_25-Feb-2019.pdf
